ticker,date,price_before,price_after,volume_before,volume_after,strategy_version,market_condition,return_before,return_after,target
EUR/USD,2026-09-25,972.9488599713746,244.8545141497725,351067,242084,A,Sideways,0.08817525349894179,-0.04149699593179379,-0.12967224943073558
EUR/USD,2026-09-28,1591.5314332904081,621.9372485909947,659250,243318,B,Sideways,-0.06342138938626626,-0.0665059018899915,-0.0030845125037252397
BTC/USD,2026-09-29,1794.9609089864455,1633.2344326795878,393670,590621,B,Bullish,0.013488641604645912,-0.0241988333643601,-0.03768747496900601
GOOGL,2026-09-30,1915.1359043574637,973.3632537650564,110162,709092,A,Sideways,-0.02459845760825108,-0.029284975273544997,-0.004686517665293918
AMZN,2026-10-01,1595.1164338850606,1138.4965698613603,384071,385794,A,Bullish,0.0929857203003652,-0.07350620919642906,-0.16649192949679426
AMZN,2026-10-02,699.2731019212242,922.3504041979916,271170,50420,B,Bearish,-0.04529159419961262,0.03445653050263042,0.07974812470224305
AMZN,2026-10-05,1407.45594156443,183.4098910217097,328069,600792,B,Bearish,-0.02006839958284927,0.0017383881458751943,0.021806787728724464
EUR/USD,2026-10-06,931.4459357052447,414.9245816582963,594130,527750,B,Sideways,0.0965720235710841,0.04422455122295327,-0.052347472348130836
EUR/USD,2026-10-07,583.8741818874972,946.5291136095927,296809,272604,A,Bearish,0.007294078237694637,-0.029461775966053066,-0.036755854203747704
GOOGL,2026-10-08,1697.656000909253,497.45238427506285,272421,624607,A,Sideways,0.0005260231242506935,-0.034859557684459544,-0.03538558080871024
AMZN,2026-10-09,173.0100630284175,194.9601544533896,174311,781962,A,Sideways,-0.048444302359201746,-0.005484829391228879,0.04295947296797287
AMZN,2026-10-12,1813.3477850573047,1702.9343616984652,441880,665635,B,Bearish,0.040272712062088295,0.07548146907902939,0.035208757016941095
BTC/USD,2026-10-13,976.8071827869949,1964.26580541182,835440,669629,B,Bearish,-0.09712540964444448,-0.09194373865320393,0.005181670991240547
EUR/USD,2026-10-14,1310.6828059357329,1606.971460593805,802115,654881,B,Sideways,-0.0900974740595413,0.06096656345929441,0.1510640375188357
AMZN,2026-10-15,1352.7724521909872,1722.1913512388674,657030,123672,A,Bearish,0.01987171742716054,-0.026202477468448712,-0.04607419489560925
GOOGL,2026-10-16,1800.7237073424192,559.7565476023863,221283,460158,B,Bullish,-0.031665085236309176,0.07092380515769556,0.10258889039400473
GOOGL,2026-10-19,1309.672396117694,1925.1912534750795,674249,336064,A,Bearish,0.09066327444019212,0.06044060176717131,-0.03022267267302081
AMZN,2026-10-20,1266.4738110441174,474.15883846151394,449828,514953,B,Bearish,0.08063813814455714,-0.030247750520782324,-0.11088588866533947
EUR/USD,2026-10-21,226.6388770653109,1907.7166396874813,700895,809985,A,Bullish,0.042741251735341435,0.038775307064323195,-0.00396594467101824
GOOGL,2026-10-22,1084.9752416958877,1990.1566585353069,341686,418582,A,Bearish,0.06362911622556028,-0.06807344864531198,-0.13170256487087226
BTC/USD,2026-10-23,385.32110155237916,1452.2733309174926,317463,45036,B,Bearish,0.03346636993353866,0.0792563104327576,0.045789940499218945
GOOGL,2026-10-26,1501.1241605708226,1964.1730904044616,246144,149441,A,Sideways,-0.07488357945796786,-0.019101787109618115,0.05578179234834975
AAPL,2026-10-27,1073.2216495440816,1182.125581177497,879499,143867,B,Bearish,0.05310867393784055,-0.008874876928959968,-0.06198355086680052
AAPL,2026-10-28,1392.4327804958714,593.1293880345717,677999,71021,A,Bearish,-0.05796160625623073,0.04115181020739697,0.0991134164636277
EUR/USD,2026-10-29,179.1785111445301,930.2921827646796,196784,370349,B,Bullish,-0.035311428979960646,0.0641680473409702,0.09947947632093085
AMZN,2026-10-30,261.1048304870261,1227.7657772196933,935137,462370,B,Sideways,0.06384684242048405,-0.05273145133435808,-0.11657829375484213
